area,description,electricity,elevator,facility,floor,fuel_gas,heating,house_code,house_type,lease,location,orientation,price,stall,tags,title,water,bedroom,living room,bathroom,district,Washing Machine,Air Conditioner,Wardrobe,Television,Refrigerator,Water Heater,Bed,Heating,Broadband,Natural Gas
67.0,,商电,1,,16,0,0,ZH2740463388978053120,1室0厅1卫,整租,横琴区-横琴-璞醍海,南,4500,租用车位,"精装,非居住房屋",整租·璞醍海 1室0厅 南,商水,1.0,0,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
132.0,,商电,1,,43,0,0,ZH2733937560421679104,1室1厅1卫,整租,横琴区-横琴-富力中心,东南,10000,暂无数据,"精装,非居住房屋",整租·富力中心 1室1厅 东南,商水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
155.0,,商电,1,空调,36,0,0,ZH2737546997032042496,1室1厅1卫,整租,横琴区-横琴-梧桐树,东南,15000,暂无数据,非居住房屋,整租·梧桐树 1室1厅 东南,商水,1.0,1,1,Hengqin District,0,1,0,0,0,0,0,0,0,0
35.0,,暂无数据,1,,26,0,0,ZH1821472038762577920,1室0厅0卫,整租,横琴区-横琴-东西汇文艺广场,南,1600,暂无数据,"随时看房,非居住房屋",整租·东西汇文艺广场 1室0厅 南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
146.0,,商电,1,,19,0,0,ZH1820430736281305088,1室0厅0卫,整租,横琴区-横琴-保利国际广场,南,7300,暂无数据,"精装,非居住房屋",整租·保利国际广场 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
96.0,,民电,1,,26,1,0,ZH1825475434368729088,3室2厅1卫,整租,横琴区-横琴-中海名钻花园,南,5500,暂无数据,精装,整租·中海名钻花园 3室2厅 南,民水,3.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
74.0,,民电,1,,30,0,0,ZH1825072835408691200,2室1厅1卫,整租,横琴区-横琴-三一南方总部大厦,南,4800,暂无数据,精装,整租·三一南方总部大厦 2室1厅 南,民水,2.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
232.0,,暂无数据,1,,35,0,0,ZH1825018109946232832,1室0厅0卫,整租,横琴区-横琴-横琴南光大厦,东南,18560,暂无数据,非居住房屋,整租·横琴南光大厦 1室0厅 东南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
42.0,,民电,1,,30,0,0,ZH1825011745500954624,1室1厅1卫,整租,横琴区-横琴-三一南方总部大厦,东,3500,暂无数据,"精装,随时看房",整租·三一南方总部大厦 1室1厅 东,民水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
84.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",29,1,0,ZH1824844109093797888,2室2厅1卫,整租,横琴区-横琴-华发首府花园一期,南,5000,暂无数据,"精装,随时看房",整租·华发首府花园一期 2室2厅 南,民水,2.0,2,1,Hengqin District,1,1,1,1,1,1,1,0,0,0
25.0,,商电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",11,0,0,ZH1824830199808655360,1室0厅1卫,整租,横琴区-横琴-横琴万象世界,南,1600,租用车位,精装,整租·横琴万象世界 1室0厅 南,商水,1.0,0,1,Hengqin District,1,1,1,1,1,1,1,0,0,0
40.0,,暂无数据,1,,33,0,0,ZH1825106414784217088,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,南,2000,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室1厅 南,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
30.0,,暂无数据,1,,29,0,0,ZH1825096865889124352,1室0厅1卫,整租,横琴区-横琴-横琴万象世界,东南,1700,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室0厅 东南,暂无数据,1.0,0,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
30.0,,暂无数据,1,,33,0,0,ZH1825106815050842112,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,南,1900,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室1厅 南,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
30.0,,暂无数据,1,,29,0,0,ZH1825102724669112320,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,西南,1900,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室1厅 西南,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
96.0,,民电,1,,22,1,0,ZH1824645869882834944,3室2厅2卫,整租,横琴区-横琴-华发首府花园一期,南,5600,暂无数据,"精装,双卫生间",整租·华发首府花园一期 3室2厅 南,民水,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
79.0,,暂无数据,1,,42,1,0,ZH1824447010011348992,2室2厅1卫,整租,横琴区-横琴-华发广场悦海湾,西南,6000,暂无数据,精装,整租·华发广场悦海湾 2室2厅 西南,暂无数据,2.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
91.0,,民电,1,,30,1,0,ZH1824354554943111168,3室2厅2卫,整租,横琴区-横琴-横琴新家园,东南,4688,暂无数据,"精装,双卫生间",整租·横琴新家园 3室2厅 东南,民水,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
20.0,,民电,1,,45,0,0,ZH1820010633358213120,2室2厅1卫,合租,横琴区-横琴-灏怡天揽,南,3000,暂无数据,精装,合租·灏怡天揽 2居室 南卧,民水,2.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
85.0,,商电,1,,43,0,0,ZH1818587539640942592,1室1厅0卫,整租,横琴区-横琴-富力中心,南,4000,暂无数据,"精装,非居住房屋",整租·富力中心 1室1厅 南,商水,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
291.0,,暂无数据,1,,46,1,0,ZH1818504072261533696,1室1厅1卫,整租,横琴区-横琴-铁建大厦,南,15000,暂无数据,"精装,非居住房屋",整租·铁建大厦 1室1厅 南,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
57.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",29,1,0,ZH1818548963452649472,1室1厅1卫,整租,横琴区-横琴-铁建大厦,南,3300,暂无数据,精装,整租·铁建大厦 1室1厅 南,民水,1.0,1,1,Hengqin District,1,1,1,1,1,1,1,0,0,0
100.0,,商电,1,,19,0,0,ZH1818249800764620800,1室1厅0卫,整租,横琴区-横琴-保利国际广场,东南,5000,暂无数据,"精装,非居住房屋",整租·保利国际广场 1室1厅 东南,商水,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,35,1,0,ZH1817945358324465664,3室2厅2卫,整租,横琴区-横琴-华发广场悦琴湾,西南,6000,暂无数据,"精装,双卫生间",整租·华发广场悦琴湾 3室2厅 西南,暂无数据,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
114.0,,暂无数据,0,"洗衣机,衣柜,电视,冰箱,热水器,床,宽带,天然气",10,1,0,ZH1823652273813716992,3室2厅2卫,整租,横琴区-横琴-中冶逸璟公馆（一期）,南,6000,暂无数据,"精装,双卫生间",整租·中冶逸璟公馆（一期） 3室2厅 南,暂无数据,3.0,2,2,Hengqin District,1,0,1,1,1,1,1,0,1,1
115.0,,商电,1,,3,1,0,ZH1819616300561858560,1室1厅1卫,整租,横琴区-横琴-华融琴海湾,南,55000,暂无数据,"精装,随时看房,非居住房屋",整租·华融琴海湾 1室1厅 南,商水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
42.0,,民电,1,,45,0,0,ZH1823583229026762752,1室1厅1卫,整租,横琴区-横琴-灏怡天揽,南,4200,暂无数据,精装,整租·灏怡天揽 1室1厅 南,民水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
90.0,,民电,1,,45,1,0,ZH1819942636283232256,3室2厅2卫,整租,横琴区-横琴-华发广场悦海湾,南,5500,暂无数据,"精装,双卫生间",整租·华发广场悦海湾 3室2厅 南,民水,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
69.0,,民电,1,,32,1,0,ZH1823589061583962112,2室2厅1卫,整租,横琴区-横琴-荔枝湾花园（南区）,南,3800,暂无数据,精装,整租·荔枝湾花园（南区） 2室2厅 南,民水,2.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
144.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",26,1,0,ZH1757613193640804352,4室2厅2卫,整租,横琴区-横琴-华融琴海湾,南,8300,暂无数据,"精装,双卫生间,随时看房",整租·华融琴海湾 4室2厅 南,民水,4.0,2,2,Hengqin District,1,1,1,1,1,1,1,0,0,1
83.0,,暂无数据,0,,56,1,0,ZH1757310723421110272,3室2厅1卫,整租,横琴区-横琴-方达成大厦,南,5200,暂无数据,精装,整租·方达成大厦 3室2厅 南,暂无数据,3.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
79.0,,暂无数据,1,,4,0,0,ZH1754068625129472000,1室1厅0卫,整租,横琴区-横琴-三一南方总部大厦,东南,11850,暂无数据,非居住房屋,整租·三一南方总部大厦 1室1厅 东南,暂无数据,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
73.0,,商电,1,空调,27,0,0,ZH1754045049777160192,1室1厅1卫,整租,横琴区-横琴-横琴国贸大厦,南,4500,暂无数据,精装,整租·横琴国贸大厦 1室1厅 南,商水,1.0,1,1,Hengqin District,0,1,0,0,0,0,0,0,0,0
100.0,,暂无数据,0,,2,0,0,ZH1754775443128451072,1室0厅0卫,整租,横琴区-横琴-三一南方总部大厦,东,10000,暂无数据,非居住房屋,整租·三一南方总部大厦 1室0厅 东,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
216.0,,暂无数据,0,,2,0,0,ZH1753265651050348544,3室2厅2卫,整租,横琴区-横琴-香洲埠,南,26000,暂无数据,"双卫生间,随时看房,非居住房屋",整租·香洲埠 3室2厅 南,暂无数据,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
408.0,,商电,1,,36,0,0,ZH1752939076060708864,1室0厅0卫,整租,横琴区-横琴-梧桐树,南,24000,暂无数据,"精装,非居住房屋",整租·梧桐树 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
122.0,,民电,1,,33,0,0,ZH1752618411940118528,1室0厅0卫,整租,横琴区-横琴-横琴总部大厦,南,15800,暂无数据,,整租·横琴总部大厦 1室0厅 南,民水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
86.0,,商电,1,,43,0,0,ZH1752926298776272896,1室0厅0卫,整租,横琴区-横琴-富力中心,东南,5190,暂无数据,非居住房屋,整租·富力中心 1室0厅 东南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
99.0,,暂无数据,0,,22,1,0,ZH1750437937310334976,3室2厅2卫,整租,横琴区-横琴-中冶逸璟公馆（三期）,南,1600,暂无数据,双卫生间,整租·中冶逸璟公馆（三期） 3室2厅 南,暂无数据,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
1870.0,,暂无数据,1,,21,0,0,ZH1750469960401944576,1室0厅0卫,整租,横琴区-横琴-中国华融大厦,东 东南 南 西南 西,130900,暂无数据,非居住房屋,整租·中国华融大厦 1室0厅 东/东南/南/西南/西/西北/北/东北,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
76.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",30,0,0,ZH1824395807516786688,2室2厅1卫,整租,横琴区-横琴-三一南方总部大厦,南,4500,暂无数据,精装,整租·三一南方总部大厦 2室2厅 南,民水,2.0,2,1,Hengqin District,1,1,1,1,1,1,1,0,0,1
122.0,,民电,1,"洗衣机,空调,衣柜,冰箱,热水器,床,天然气",27,1,0,ZH1750066785043873792,3室2厅2卫,整租,横琴区-横琴-华融琴海湾,南,6800,暂无数据,"精装,双卫生间",整租·华融琴海湾 3室2厅 南,民水,3.0,2,2,Hengqin District,1,1,1,0,1,1,1,0,0,1
181.0,,暂无数据,1,,35,0,0,ZH1746777725873422336,1室0厅0卫,整租,横琴区-横琴-中葡商贸广场,南,22000,暂无数据,非居住房屋,整租·中葡商贸广场 1室0厅 南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
116.0,,商电,1,,19,0,0,ZH1748214077496229888,1室0厅0卫,整租,横琴区-横琴-保利国际广场,北,9356,暂无数据,非居住房屋,整租·保利国际广场 1室0厅 北,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
186.0,,商电,1,,19,0,0,ZH1749021755122384896,未知室1厅0卫,整租,横琴区-横琴-保利国际广场,东,5800,暂无数据,"精装,非居住房屋",整租·保利国际广场 0室1厅 东,商水,,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
95.0,,商电,1,,43,0,0,ZH1747851616091897856,1室1厅0卫,整租,横琴区-横琴-富力中心,西北,4800,租用车位,"精装,非居住房屋",整租·富力中心 1室1厅 西北,商水,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
64.0,,商电,1,,19,0,0,ZH1747087228762324992,1室0厅0卫,整租,横琴区-横琴-保利国际广场,西,6400,租用车位,非居住房屋,整租·保利国际广场 1室0厅 西,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
297.0,,暂无数据,0,,2,0,0,ZH1767783855651028992,2室2厅1卫,整租,横琴区-横琴-三一南方总部大厦,东南,56600,暂无数据,"精装,非居住房屋",整租·三一南方总部大厦 2室2厅 东南,暂无数据,2.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
130.0,,暂无数据,1,,42,0,0,ZH1746912323634724864,1室0厅0卫,整租,横琴区-横琴-中大金融中心,南,6500,暂无数据,非居住房屋,整租·中大金融中心 1室0厅 南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
45.0,,商电,1,,17,0,0,ZH1768159269682675712,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,西南,2500,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室1厅 西南,商水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
55.0,,暂无数据,1,,29,0,0,ZH1767875042416263168,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,东南,2800,暂无数据,非居住房屋,整租·横琴万象世界 1室1厅 东南,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
144.0,,民电,1,,25,1,0,ZH1768607098708426752,4室2厅2卫,整租,横琴区-横琴-华融琴海湾,南,9300,暂无数据,"精装,双卫生间,随时看房",整租·华融琴海湾 4室2厅 复式 南,民水,4.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
107.0,【房源亮点】本房楼层好，位置优越，一出电梯直线就能看到，采光充足，视野开阔，看山景看海景，在一天忙碌的工作中，抬头往外就可以很好的放松心情。【装修描述】精装修，办公区域划分明细，有多功能会议室，经理室，茶室，会谈室【出租原因】业主本来打算自己公司用的，由于业务发展公司不在珠海，所以出租,商电,1,"空调,宽带",43,0,0,ZH1768496187259748352,1室1厅0卫,整租,横琴区-横琴-富力中心,西南,7000,租用车位,"精装,非居住房屋",整租·富力中心 1室1厅 西南,商水,1.0,1,0,Hengqin District,0,1,0,0,0,0,0,0,1,0
79.0,,商电,0,,20,0,0,ZH1749717540688363520,2室2厅2卫,整租,横琴区-横琴-金汇国际广场,南,6000,暂无数据,"精装,双卫生间,非居住房屋",整租·金汇国际广场 2室2厅 南,商水,2.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
83.0,,商电,1,,43,0,0,ZH1768116929496612864,1室1厅0卫,整租,横琴区-横琴-富力中心,东南,4500,租用车位,"随时看房,非居住房屋",整租·富力中心 1室1厅 东南,商水,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
193.0,,商电,1,,19,0,0,ZH1766699229532651520,1室0厅0卫,整租,横琴区-横琴-保利国际广场,东 南 西 北,10000,暂无数据,非居住房屋,整租·保利国际广场 1室0厅 东/南/西/北,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
370.0,,暂无数据,1,,21,0,0,ZH1765594152327708672,1室0厅0卫,整租,横琴区-横琴-中国华融大厦,南,15000,暂无数据,"精装,非居住房屋",整租·中国华融大厦 1室0厅 南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
76.0,,商电,1,,11,0,0,ZH1764893468221505536,2室1厅1卫,整租,横琴区-横琴-紫檀文化中心,南,3300,暂无数据,"精装,随时看房,非居住房屋",整租·紫檀文化中心 2室1厅 南,商水,2.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
45.0,,暂无数据,1,,29,0,0,ZH1762679020043894784,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,东,2500,暂无数据,"精装,随时看房,非居住房屋",整租·横琴万象世界 1室1厅 东,暂无数据,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
70.0,,民电,1,,29,1,0,ZH1761742744360845312,2室1厅1卫,整租,横琴区-横琴-铁建大厦,南,4000,暂无数据,"精装,随时看房",整租·铁建大厦 2室1厅 南,民水,2.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
151.0,,暂无数据,1,,12,1,0,ZH1761348273748049920,4室2厅2卫,整租,横琴区-横琴-龙光·玖龙玺,西,15000,暂无数据,"精装,双卫生间",整租·龙光·玖龙玺 4室2厅 西,暂无数据,4.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
24.0,,暂无数据,0,,2,1,0,ZH1760924546925330432,1室1厅0卫,整租,横琴区-横琴-湾区一号,东,5200,租用车位,非居住房屋,整租·湾区一号 1室1厅 东,暂无数据,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
60.0,,暂无数据,0,,2,0,0,ZH1760919366745980928,1室1厅0卫,整租,横琴区-横琴-湾区一号,东,5000,租用车位,非居住房屋,整租·湾区一号 1室1厅 东,暂无数据,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
104.0,,暂无数据,0,,2,0,0,ZH1760537352188461056,1室0厅0卫,整租,横琴区-横琴-三一南方总部大厦,东南,24000,暂无数据,非居住房屋,整租·三一南方总部大厦 1室0厅 东南,暂无数据,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
100.0,,商电,1,,19,0,0,ZH1759516220563914752,1室0厅0卫,整租,横琴区-横琴-保利国际广场,南,5500,暂无数据,"精装,随时看房,非居住房屋",整租·保利国际广场 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
183.0,,民电,1,,33,0,0,ZH1759871298839773184,1室0厅0卫,整租,横琴区-横琴-横琴总部大厦,南,13000,暂无数据,精装,整租·横琴总部大厦 1室0厅 南,民水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
93.0,,暂无数据,0,,32,0,0,ZH1759435344878501888,3室2厅1卫,整租,横琴区-横琴-中大金融中心,南,3800,暂无数据,精装,整租·中大金融中心 3室2厅 南,暂无数据,3.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
186.0,,商电,1,,19,0,0,ZH1756162070782410752,1室1厅0卫,整租,横琴区-横琴-保利国际广场,南,9300,暂无数据,"精装,非居住房屋",整租·保利国际广场 1室1厅 南,商水,1.0,1,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
78.0,,商电,1,,43,0,0,ZH1755591795028262912,2室2厅1卫,整租,横琴区-横琴-富力中心,东南,5300,暂无数据,"精装,非居住房屋",整租·富力中心 2室2厅 东南,商水,2.0,2,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
85.0,,商电,1,,43,0,0,ZH1756932146066358272,1室0厅0卫,整租,横琴区-横琴-富力中心,北,5100,暂无数据,"精装,非居住房屋",整租·富力中心 1室0厅 北,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
105.0,,商电,1,,26,0,0,ZH1756510731173363712,1室0厅0卫,整租,横琴区-横琴-华策国际大厦,南,4950,暂无数据,非居住房屋,整租·华策国际大厦 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
173.0,,商电,1,,19,0,0,ZH1757307297186447360,1室0厅0卫,整租,横琴区-横琴-保利国际广场,南,10430,暂无数据,"精装,非居住房屋",整租·保利国际广场 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
122.0,,民电,1,,33,0,0,ZH1757240284233596928,1室0厅0卫,整租,横琴区-横琴-横琴总部大厦,东,8000,暂无数据,,整租·横琴总部大厦 1室0厅 东,民水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
42.0,,商电,1,,17,0,0,ZH1754825008594550784,1室1厅1卫,整租,横琴区-横琴-横琴万象世界,西南,1800,暂无数据,"精装,非居住房屋",整租·横琴万象世界 1室1厅 西南,商水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
102.0,,暂无数据,0,,3,0,0,ZH1752253308556279808,3室2厅2卫,整租,横琴区-横琴-洋环村,东南,3900,暂无数据,"精装,双卫生间",整租·洋环村 3室2厅 东南,暂无数据,3.0,2,2,Hengqin District,0,0,0,0,0,0,0,0,0,0
171.0,,商电,1,,19,0,0,ZH1753013491075121152,1室0厅0卫,整租,横琴区-横琴-保利国际广场,东,5200,租用车位,"精装,非居住房屋",整租·保利国际广场 1室0厅 东,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
76.0,,商电,1,,43,0,0,ZH1752720211032670208,1室0厅0卫,整租,横琴区-横琴-富力中心,东北,3800,暂无数据,非居住房屋,整租·富力中心 1室0厅 东北,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
2235.0,,商电,1,,43,0,0,ZH1750108141367853056,1室0厅0卫,整租,横琴区-横琴-富力中心,东 东南 南 西南 西,156450,暂无数据,"精装,随时看房,非居住房屋",整租·富力中心 1室0厅 东/东南/南/西南/西/西北/北/东北,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
39.0,,商电,1,,26,1,0,ZH1754079192317689856,1室1厅1卫,整租,横琴区-横琴-横琴金融传媒中心,南,2800,暂无数据,"精装,非居住房屋",整租·横琴金融传媒中心 1室1厅 南,商水,1.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
86.0,,商电,1,,43,0,0,ZH1750071634338775040,2室1厅1卫,整租,横琴区-横琴-富力中心,东南 南,5000,暂无数据,"精装,非居住房屋",整租·富力中心 2室1厅 东南/南,商水,2.0,1,1,Hengqin District,0,0,0,0,0,0,0,0,0,0
132.0,,商电,1,,3,1,0,ZH1750869392092037120,1室0厅0卫,整租,横琴区-横琴-华融琴海湾,南,26400,暂无数据,"随时看房,非居住房屋",整租·华融琴海湾 1室0厅 南,商水,1.0,0,0,Hengqin District,0,0,0,0,0,0,0,0,0,0
